experiment_name,train_accuracy,test_accuracy,n_features,feature_creation_timing,feature_classification_and_prediction_time,amplitude_metric,features,homology_dimensions,inverse_input,processing_filter,processing_scaler_metric,subsampling_factor
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",0.6349206349206349,0.4814814814814815,9,6.671791315078735,1.4055414199829102,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,heat,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-3",0.6666666666666666,0.5185185185185185,9,3.676787614822388,1.398872137069702,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,heat,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-1",0.6190476190476191,0.5370370370370371,9,47.096044063568115,1.4164607524871826,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,silhouette,1
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-2",0.6269841269841271,0.5555555555555556,9,6.834485769271853,1.3629918098449707,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,silhouette,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-3",0.6746031746031746,0.5370370370370371,9,3.242093801498413,1.4090499877929688,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,silhouette,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-1",0.6428571428571429,0.5185185185185185,9,34.779813528060906,1.5451974868774414,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,None,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-2",0.6111111111111112,0.5555555555555556,9,6.019376039505005,1.49428391456604,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,None,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-3",0.6666666666666666,0.5185185185185185,9,3.373287916183472,1.6039516925811768,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,None,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-1",0.6190476190476191,0.5185185185185185,9,37.156409740448,1.4036104679107666,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,bottleneck,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-2",0.6111111111111112,0.5555555555555556,9,6.065250873565674,1.3899333477020264,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,bottleneck,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-3",0.6666666666666666,0.5185185185185185,9,3.4062142372131348,1.3886775970458984,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,bottleneck,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-1",0.6269841269841271,0.5185185185185185,9,36.55824899673462,1.4197583198547363,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,wasserstein,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-2",0.6111111111111112,0.5555555555555556,9,6.053517580032349,1.405693769454956,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,wasserstein,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-3",0.6666666666666666,0.4814814814814815,9,3.3827135562896733,1.3994274139404297,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,wasserstein,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-1",0.6428571428571429,0.5185185185185185,9,46.33048462867737,1.4440641403198242,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,landscape,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-2",0.6190476190476191,0.5370370370370371,9,7.160915851593018,1.4420926570892334,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,landscape,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-3",0.6666666666666666,0.4814814814814815,9,3.819451570510864,1.4097754955291748,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,landscape,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-1",0.6666666666666666,0.5185185185185185,9,40.05566382408142,1.4242205619812012,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,betti,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-2",0.6111111111111112,0.5370370370370371,9,6.5468645095825195,1.4028563499450684,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,betti,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-3",0.6666666666666666,0.4814814814814815,9,3.550379514694214,1.4393925666809082,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,betti,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-1",0.6428571428571429,0.5185185185185185,9,41.876237869262695,1.4115698337554932,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,heat,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-2",0.6269841269841271,0.5370370370370371,9,7.391501903533935,1.3939924240112305,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,heat,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-3",0.6666666666666666,0.5185185185185185,9,4.32979679107666,1.4118828773498535,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,heat,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-1",0.6428571428571429,0.5185185185185185,9,47.97058653831482,1.4513428211212158,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,silhouette,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-2",0.6111111111111112,0.5555555555555556,9,7.552685260772705,1.4351682662963867,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,silhouette,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-3",0.6666666666666666,0.5185185185185185,9,3.870830535888672,1.46148419380188,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,silhouette,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-1",0.6507936507936508,0.5185185185185185,9,33.827836275100715,1.3921802043914795,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,None,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",0.6111111111111112,0.5555555555555556,9,5.960702896118164,1.327157497406006,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,None,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-3",0.6587301587301587,0.4814814814814815,9,3.3848001956939697,1.3483319282531738,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,None,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-1",0.6507936507936508,0.5185185185185185,9,35.54029321670532,1.373868465423584,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,bottleneck,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-2",0.6269841269841271,0.5370370370370371,9,6.057858943939209,1.3233661651611328,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,bottleneck,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-3",0.6746031746031746,0.5185185185185185,9,3.4295361042022705,1.3582556247711182,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,bottleneck,3
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-1",0.6507936507936508,0.5185185185185185,9,34.663124084472656,1.3392469882965088,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,wasserstein,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",0.6190476190476191,0.5555555555555556,9,5.959565162658691,1.370708465576172,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,wasserstein,2
